Time [s],Current [A],Voltage [V],Discharge capacity [A.h],Cycle,Step
69879.22199893049,-0.5,4.122283716188577,0.45544749985144795,1.0,0.0
70059.22199893049,-0.5,4.124139535242609,0.430447499851448,1.0,0.0
70239.22199893049,-0.5,4.126340750999153,0.40544749985144807,1.0,0.0
70419.22199893049,-0.5,4.128946331046725,0.3804474998514481,1.0,0.0
70599.22199893049,-0.5,4.132008483026971,0.35544749985144813,1.0,0.0
70779.22199893049,-0.5,4.135570534364172,0.33044749985144817,1.0,0.0
70959.22199893049,-0.5,4.139664082746627,0.3054474998514482,1.0,0.0
71139.22199893049,-0.5,4.14431096470566,0.2804474998514482,1.0,0.0
71319.22199893049,-0.5,4.149521031033608,0.2554474998514482,1.0,0.0
71499.22199893049,-0.5,4.1552928302480545,0.23044749985144822,1.0,0.0
71679.22199893049,-0.5,4.16161445522738,0.2054474998514482,1.0,0.0
71859.22199893049,-0.5,4.168463752992864,0.1804474998514482,1.0,0.0
72039.22199893049,-0.5,4.175810328981276,0.15544749985144823,1.0,0.0
72219.22199893049,-0.5,4.18361601598321,0.13044749985144824,1.0,0.0
72399.22199893049,-0.5,4.191836786062253,0.10544749985144823,1.0,0.0
72570.26589986842,-0.5,4.199990000000001,0.0816914024989575,1.0,0.0
